geneSymbol,numVariantes
TDRD3,1
AL355390.1,1
RP11-173B14.5,1
SLITRK6,1
GPC5,1
HS6ST3,1
OXGR1,1
SLC15A1,1
GPR18,1
GPR183,1
PCCA,1
ITGBL1,1
ERCC5,1
COL4A1,1
RAB20,1
CARKD,1
ANKRD10,1
TEX29,1
LAMP1,1
ADPRHL1,1
UPF3A,1
OR4K17,1
METTL17,1
TRAV6,1
TRAV10,1
TRAV23DV6,1
TRAV25,1
AE000662.92,1
MRPL52,1
C14orf93,1
PSMB5,1
DHRS4,1
DHRS4L2,1
NOP9,1
SDR39U1,1
STXBP6,1
HECTD1,1
HEATR5A,1
EAPP,1
SNX6,1
PPP2R3C,1
BRMS1L,1
RP11-116N8.1,1
SLC25A21,1
PNN,1
CTAGE5,1
AL157791.1,1
DNAJC19P9,1
AL627171.2,1
NIN,1
GPR137C,1
AL391152.1,1
PSMA3,1
SIX4,1
MNAT1,1
RP11-973N13.4,1
VSX2,1
FLVCR2,1
TMED8,1
ZC3H14,1
KCNK13,1
PSMC1,1
AL133373.1,1
TRIP11,1
ASB2,1
LINC00521,1
IFI27,1
SERPINA2P,1
BDKRB1,1
LINC00618,1
LINC02914,1
DLK1,1
HSP90AA1,1
MARK3,1
TRMT61A,1
RD3L,1
KIF26A,1
NUDT14,1
TEX22,1
IGHD4-4,1
IGHD3-3,1
IGHD2-2,1
IGHV3-53,1
WHAMMP3,1
CHRFAM7A,1
ARHGAP11B,1
C15orf53,1
FSIP1,1
EXD1,1
NDUFAF1,1
SERINC4,1
RSL24D1,1
RFX7,1
MYZAP,1
RP11-625H11.1,1
DAPK2,1
CILP,1
PTPLAD1,1
DIS3L,1
ZWILCH,1
MAP2K5,1
RP11-247C2.2,1
CSK,1
FAM219B,1
PSMA4,1
ZFAND6,1
MESDC1,1
RP11-597K23.2,1
CPEB1,1
SH3GL3,1
SLC28A1,1
PEX11A,1
WDR93,1
MESP1,1
C15orf38,1
GABARAPL3,1
FURIN,1
SV2B,1
RP11-152L20.3,1
CTD-2313J17.3,1
SPATA8,1
SYNM,1
ADAMTS17,1
RAB40C,1
PTX4,1
MLST8,1
PGP,1
KREMEN2,1
CCDC64B,1
ZSCAN10,1
TRAP1,1
CORO7-PAM16,1
ROGDI,1
TMEM114,1
TVP23A,1
RMI2,1
CTD-3088G3.8,1
SNN,1
TXNDC11,1
BFAR,1
C16orf45,1
ERI2,1
CRYM,1
METTL9,1
RP11-368J21.3,1
KDM8,1
GTF3C1,1
SLC7A5P1,1
PRRT2,1
INO80E,1
TBC1D10B,1
ZNF688,1
RP11-2C24.5,1
PRSS53,1
ZNF843,1
TGFB1I1,1
RP11-293B20.2,1
ARHGAP23P1,1
ABCC12,1
CNEP1R1,1
BRD7,1
MT2A,1
MT1E,1
MT1A,1
CETP,1
COQ9,1
SETD6,1
AC012322.1,1
NAE1,1
TRADD,1
ZDHHC1,1
ACD,1
PARD6A,1
C16orf86,1
GFOD2,1
CTRL,1
DPEP2,1
ESRP2,1
PRMT7,1
TMED6,1
CYB5B,1
WWP2,1
HP,1
VAT1L,1
RP11-281J9.2,1
ATMIN,1
GCSH,1
EMC8,1
LINC00917,1
FLJ00104,1
KLHDC4,1
CA5A,1
SPATA33,1
RP11-368I7.4,1
SPATA2L,1
GAS8,1
GEMIN4,1
SERPINF2,1
OR1D4,1
P2RX5,1
ITGAE,1
CAMKK1,1
ATP2A3,1
CYB5D2,1
ANKFY1,1
SPNS2,1
CXCL16,1
ZMYND15,1
GP1BA,1
SLC25A11,1
SPAG7,1
SLC16A11,1
ACADVL,1
DVL2,1
NEURL4,1
NLGN2,1
CD68,1
SOX15,1
CYB5D1,1
AURKB,1
MFSD6L,1
MYH3,1
ZNF18,1
CDRT15P1,1
PMP22,1
TVP23C-CDRT4,1
ZNF624,1
AC104024.2,1
CCDC144BP,1
KSR1,1
TMEM97,1
TNFAIP1,1
CTB-96E2.2,1
RPL23A,1
MYO18A,1
ABHD15,1
LRRC37B,1
NLE1,1
CCL23,1
CCL18,1
MRM1,1
PLXDC1,1
MED1,1
KRT222,1
KRT23,1
KRT33A,1
KRT9,1
LEPREL4,1
CNP,1
RUNDC1,1
DUSP3,1
HIGD1B,1
NMT1,1
ACBD4,1
RP11-707O23.5,1
SPPL2C,1
NSF,1
WNT3,1
LRRC46,1
CDK5RAP3,1
SNX11,1
SKAP1,1
HOXB2,1
PHOSPHO1,1
NXPH3,1
DLX4,1
SGCA,1
MRPL27,1
EME1,1
LRRC59,1
NME2,1
MRPS23,1
MTMR4,1
RP11-178C3.1,1
10-Mar,1
DDX42,1
APOH,1
CACNG5,1
NOL11,1
WIPI1,1
AC079210.1,1
FAM104A,1
C17orf80,1
CPSF4L,1
CD300A,1
CD300LF,1
SLC9A3R1,1
CASKIN2,1
AANAT,1
9-Sep,1
SOCS3,1
CBX8,1
GAA,1
EIF4A3,1
ENDOV,1
ANAPC11,1
STRA13,1
UTS2R,1
OGFOD3,1
C17orf62,1
RAB40B,1
ROCK1P1,1
C18orf42,1
C18orf64,1
ARHGAP28,1
RP11-677O4.3,1
PSMG2,1
FEM1AP2,1
CDH2,1
GAREM,1
CCDC178,1
ZNF397,1
ZNF271,1
GALNT1,1
MIR187,1
KATNAL2,1
ACAA2,1
DYNAP,1
NARS,1
ATP8B1,1
VPS4B,1
SERPINB10,1
SERPINB8,1
FBXO15,1
CNDP1,1
RBFA,1
ADNP2,1
ODF3L2,1
PALM,1
MISP,1
WDR18,1
GPX4,1
ATP5D,1
TCF3,1
SCAMP4,1
IZUMO4,1
JSRP1,1
LINGO3,1
ZNF77,1
AES,1
GNA15,1
S1PR4,1
CELF5,1
APBA3,1
ZFR2,1
PIAS4,1
MAP2K2,1
ANKRD24,1
UHRF1,1
KDM4B,1
LONP1,1
SLC25A41,1
TNFSF14,1
TRIP10,1
RP11-1137G4.3,1
CLEC4G,1
CLEC4M,1
CTD-3193O13.9,1
CTD-3193O13.10,1
RPS28,1
HNRNPM,1
EIF3G,1
ZNF653,1
ACP5,1
ZNF788,1
ZNF490,1
IER2,1
DCAF15,1
PKN1,1
CCDC105,1
OR1I1,1
AKAP8,1
RASAL3,1
OR10H3,1
OR10H1,1
LINC00905,1
C19orf44,1
USHBP1,1
NXNL1,1
INSL3,1
KCNN1,1
CERS1,1
RFXANK,1
CTC-260F20.3,1
NDUFA13,1
GMIP,1
AC078899.8,1
PDCD5,1
C19orf40,1
CHST8,1
WTIP,1
MAG,1
FFAR3,1
GPR42,1
FFAR2,1
DMKN,1
HAUS5,1
IGFLR1,1
PSENEN,1
LRFN3,1
THAP8,1
POLR2I,1
TBCB,1
COX7A1,1
KCNK6,1
PSMD8,1
RASGRP4,1
MAP4K1,1
SIRT2,1
PAK4,1
MED29,1
LGALS14,1
FBL,1
CNTD2,1
C19orf47,1
PLD3,1
AC092071.1,1
CYP2A7P1,1
CEACAM3,1
LYPD4,1
CNFN,1
LIPE,1
CXCL17,1
CEACAM8,1
L34079.2,1
ZNF404,1
ZNF224,1
CTC-512J12.6,1
BCAM,1
APOC4,1
AC074212.3,1
PPP5C,1
PNMAL1,1
PRKD2,1
AP2S1,1
NPAS1,1
TMEM160,1
C5AR1,1
SEPW1,1
EMP3,1
HSD17B14,1
TEAD2,1
hsa-mir-150,1
NOSIP,1
PTOV1,1
NUP62,1
CTD-2545M3.6,1
JOSD2,1
C19orf48,1
KLK15,1
KLK4,1
KLK11,1
NKG7,1
CEACAM18,1
HAS1,1
FPR3,1
ZNF613,1
ZNF615,1
ZNF766,1
ZNF480,1
ZNF415,1
VN1R2,1
CTD-2224J9.7,1
VSTM1,1
KIR3DL2,1
NLRP7,1
GP6,1
HSPBP1,1
TMEM150B,1
IL11,1
SHISA7,1
ISOC2,1
ZNF579,1
FIZ1,1
ZNF581,1
ZNF580,1
ZNF583,1
ZNF71,1
ZNF835,1
ZNF419,1
ZNF550,1
ZNF211,1
ZSCAN4,1
ZNF154,1
ZNF587B,1
ZSCAN1,1
CTD-2619J13.19,1
ZBTB45,1
RP5-850E9.3,1
RSPO4,1
TGM3,1
SLC4A11,1
ATRN,1
CENPB,1
CDC25B,1
RNF24,1
RP11-352D3.2,1
ANKEF1,1
NAPB,1
FAM182B,1
DEFB118,1
DUSP15,1
TM9SF4,1
ACTL10,1
E2F1,1
ZNF341,1
CHMP4B,1
RBM39,1
TLDC2,1
BPI,1
SNHG11,1
IFT52,1
OSER1,1
PABPC1L,1
KCNS1,1
SLPI,1
WFDC2,1
EPPIN,1
WFDC8,1
KCNB1,1
B4GALT5,1
CASS4,1
FAM209A,1
MIR4532,1
VAPB,1
PPP1R3D,1
RP11-429E11.3,1
ADRM1,1
TNFRSF6B,1
SLC2A4RG,1
UCKL1,1
MIR3687,1
AP001347.6,1
KRTAP21-2,1
KRTAP8-1,1
KRTAP11-1,1
EVA1C,1
SYNJ1,1
MRPS6,1
C21orf140,1
MORC3,1
RIPPLY3,1
B3GALT5,1
MX2,1
C21orf128,1
ABCG1,1
DNMT3L,1
KRTAP10-5,1
KRTAP12-4,1
SUMO3,1
PTTG1IP,1
COL18A1-AS1,1
SPATC1L,1
P2RX6,1
IGLV5-45,1
IGLV1-40,1
LL22NC03-63E9.3,1
IGLV3-10,1
IGLL5,1
ADORA2A,1
UPB1,1
SNRPD3,1
FAM211B,1
GGT1,1
IGLL3P,1
CRYBB2P1,1
EMID1,1
RP4-539M6.19,1
PES1,1
SMTN,1
PATZ1,1
DEPDC5,1
BPIFC,1
LARGE,1
MB,1
APOL2,1
C22orf23,1
JOSD1,1
TCF20,1
A4GALT,1
PNPLA5,1
KIAA1644,1
ARHGAP8,1
BRD1,1
MAPK12,1
ADM2,1
MIOX,1
ACR,1
XG,1
SHROOM2,1
AMELX,1
MSL3,1
ATXN3L,1
EGFL6,1
ASB11,1
CA5B,1
ZFX,1
PCYT1B,1
MAGEB10,1
DCAF8L1,1
FAM47B,1
MAOA,1
RGN,1
ARAF,1
TIMP1,1
UXT,1
ZNF630,1
KCND1,1
MAGIX,1
USP27X,1
PHF8,1
DGAT2L6,1
MAGT1,1
UBE2DNL,1
CPXCR1,1
PCDH19,1
RP3-341D10.1,1
TRMT2B,1
HNRNPH2,1
ARMCX1,1
RP4-545K15.3,1
TCP11X3P,1
GLRA4,1
CLDN2,1
PIH1D3,1
VSIG1,1
ZBTB33,1
TMEM255A,1
LAMP2,1
TENM1,1
XPNPEP2,1
UTP14A,1
VGLL1,1
CXorf66,1
AC004070.1,1
SPANXN4,1
SLITRK4,1
UBE2NL,1
FMR1NB,1
PASD1,1
BGN,1
SLC6A8,1
EIF1AY,1
RPS4Y2,1
TNFRSF4,1
KIAA2013,1
THRAP3,1
OXCT2,1
PSMA5,1
NME7,1
SERPINC1,1
WBP1,1
BHMT,1
CTC-241N9.1,1
RNF144B,1
AL645922.1,1
HIATL2,1
HSD17B7P2,1
OR2AG1,1
ALDH3B1,1
TBCEL,1
MRPS35,1
PCED1B,1
DENR,1
FGF9,1
ALDH6A1,1
IGHV1-58,1
GOLGA8A,1
AC112693.2,1
SNRNP25,1
GNPTG,1
CES2,1
AOC3,1
CAMSAP3,1
XAB2,1
CC2D1A,1
OPA3,1
DHX35,1
TMEM184B,1
ACE2,1
ICMT,1
HES2,1
FBXO6,1
CDC42,1
TMEM57,1
MTFR1L,1
AUNIP,1
PTAFR,1
TRNAU1AP,1
TAF12,1
GJB4,1
CLSPN,1
MAP7D1,1
GJA9,1
AKIRIN1,1
HEYL,1
KLF17,1
AKR1A1,1
MRPL37,1
FAM73A,1
TMEM56,1
OLFM3,1
GPR61,1
KCNA10,1
SNORA40,1
LYSMD1,1
C1orf68,1
LCE1B,1
NPR1,1
ARHGEF2,1
AIM2,1
DARC,1
OR10J3,1
PIGM,1
ATP1A2,1
COPA,1
FCER1G,1
POGK,1
GPA33,1
RP11-480I12.7,1
IKBKE-AS1,1
C4BPB,1
CR1L,1
VASH2,1
RBM34,1
ZBTB18,1
ZNF669,1
CEBPZ-AS1,1
NDUFAF7,1
CAMKMT,1
SOCS5,1
B3GNT2,1
APLF,1
PCYOX1,1
TET3,1
DQX1,1
FHL2,1
LIMS1,1
IL1B,1
IL36G,1
NIFK,1
TMEM163,1
RPRM,1
FIGN,1
GORASP2,1
STRADB,1
ALS2CR11,1
CCNYL1,1
IDH1,1
DIS3L2,1
DGKD,1
USP40,1
ARL4C,1
TADA3,1
RPUSD3,1
FANCD2OS,1
UBE2E1,1
ZNF621,1
ZNF662,1
ZNF660,1
KLHL18,1
ARIH2OS,1
TCTA,1
PHF7,1
TMEM110,1
MSL2,1
CEP70,1
AGTR1,1
AADAC,1
CLDN11,1
SPATA16,1
NDUFB5,1
VWA5B2,1
OPA1,1
TMEM44,1
SLC26A1,1
ZBTB49,1
PGM2,1
OCIAD2,1
HTN1,1
COX18,1
AFM,1
SPP1,1
C4orf29,1
LRAT,1
PDGFC,1
PPID,1
HPGD,1
CDKN2AIP,1
PAPD7,1
ZNF131,1
PAIP1,1
GPX8,1
CDC20B,1
SLC30A5,1
CENPH,1
CCDC125,1
ANKDD1B,1
PAPD4,1
ZNF474,1
UBE2B,1
SAR1B,1
NPY6R,1
PCDHB4,1
KIAA0141,1
PRELID2,1
PCYOX1L,1
IRGM,1
CCDC69,1
KIF4B,1
NKX2-5,1
GRM6,1
SERPINB1,1
FARS2,1
EEF1E1,1
TMEM14B,1
STMND1,1
NHLRC1,1
PSORS1C2,1
NEU1,1
SLC44A4,1
BRPF3,1
TREM1,1
SLC22A7,1
LINC03040,1
MEP1A,1
GSTA1,1
GSTA4,1
HMGCLL1,1
RAB23,1
COX7A2,1
MRAP2,1
SNX14,1
GJB7,1
CEP57L1,1
SLC35F1,1
RSPO3,1
VTA1,1
NUP43,1
RMND1,1
HNRNPH1P1,1
T,1
RNASET2,1
USP42,1
EVX1,1
PLEKHA8,1
RP11-89N17.1,1
C7orf57,1
ZNF479,1
ZNF138,1
ZNF92,1
STYXL1,1
ZNF789,1
GJC3,1
GIGYF1,1
LMOD2,1
SLC35B4,1
C7orf49,1
MKRN1,1
TMEM176A,1
AOC1,1
AC009403.2,1
TNFRSF10D,1
SLC25A37,1
FBXO16,1
WRN,1
RP11-863K10.7,1
PPAPDC1B,1
ZC2HC1A,1
MATN2,1
DCAF13,1
ANGPT1,1
DCTN3,1
ATOSB,1
FAM166B,1
POLR1E,1
C9orf85,1
RASEF,1
KIF27,1
SPATA31C2,1
BICD2,1
CYLC2,1
PRPF4,1
PDCL,1
LRSAM1,1
PTRH1,1
LAMC3,1
CELP,1
C10orf111,1
SRGN,1
SYNPO2L,1
SH2D4B,1
HTR7,1
RP11-119K6.6,1
C10orf32,1
HSPA12A,1
SFXN4,1
CUZD1,1
ACADSB,1
PWWP2B,1
ADAM8,1
SYCE1,1
OR51E2,1
OR52L2P,1
RRP8,1
EIF4G2,1
USH1C,1
SPTY2D1,1
RP11-583F24.4,1
DNAJC24,1
OR10V1,1
MS4A12,1
MS4A8,1
FEN1,1
SNX15,1
RIN1,1
ANAPC15,1
C11orf82,1
C11orf54,1
SIK2,1
RP11-770J1.4,1
PHLDB1,1
OR10G9,1
WNT5B,1
NRIP2,1
TULP3,1
CLEC7A,1
MGP,1
STRAP,1
C12orf77,1
BMAL2,1
DNM1L,1
TMEM106C,1
FKBP11,1
DNAJC22,1
NCKAP5L,1
LIMA1,1
TMPRSS12,1
KRT75,1
RP11-762I7.5,1
STAC3,1
INHBE,1
IL26,1
KERA,1
C12orf79,1
UNG,1
KCTD10,1
GLTP,1
PPP1CC,1
OASL,1
SNRNP35,1
MRP63,1
RNY4P30,1
GRTP1,1
CMA1,1
FKBP3,1
PYGL,1
DDHD1,1
TBPL2,1
ACOT1,1
MLH3,1
TDP1,1
CHP1,1
JMJD7,1
SLC27A2,1
SCG3,1
RAB27A,1
SNX22,1
TRIP4,1
SLC24A1,1
CYP11A1,1
NRG4,1
HMG20A,1
ABHD17C,1
BNC1,1
ZSCAN2,1
POLG,1
TTC23,1
DKFZP779J2370,1
CHTF18,1
FAHD1,1
CCNF,1
C16orf59,1
CLDN6,1
MEFV,1
HMOX2,1
RPS15A,1
EEF2K,1
AQP8,1
FUS,1
CTD-2144E22.2,1
RSPRY1,1
CES3,1
THAP11,1
SF3B3,1
VAC14,1
NPIPB15,1
MNT,1
METTL16,1
OR3A2,1
CLEC10A,1
ASGR1,1
SLC35G6,1
FXR2,1
PLD6,1
UTP6,1
TOP2A,1
KRT26,1
KRTAP4-1,1
KRT13,1
RAB5C,1
IFI35,1
NBR1,1
STH,1
KPNB1,1
NFE2L1,1
DHX40,1
GH1,1
RP11-583F2.2,1
CDR2L,1
TRIM65,1
C17orf70,1
SLC25A52,1
SKA1,1
ELAC1,1
MEX3C,1
ALPK2,1
SGTA,1
ZNF556,1
FEM1A,1
SH2D3A,1
INSR,1
CD320,1
ZNF317,1
RGL3,1
ZNF700,1
ZNF433,1
ZNF443,1
C19orf57,1
SMIM7,1
ZNF253,1
ZNF93,1
ZNF486,1
ZNF257,1
ZNF492,1
KIAA0355,1
FAM187B,1
ZNF529,1
FAM98C,1
PSG10P,1
ZNF235,1
PVRL2,1
SIX5,1
IGFL4,1
SPACA4,1
DHDH,1
CCDC155,1
KLK1,1
AC018755.1,1
ZNF701,1
LILRB4,1
ZNF784,1
ZNF543,1
ZNF304,1
PCED1A,1
AP5S1,1
ADRA1D,1
ZNF133,1
ITCH,1
EDEM2,1
C20orf173,1
MYL9,1
L3MBTL1,1
C20orf62,1
DBNDD2,1
DDX27,1
NTSR1,1
APP,1
SETD4,1
C2CD2,1
RSPH1,1
WDR4,1
KRTAP10-4,1
KRTAP10-11,1
C22orf39,1
C22orf43,1
C22orf15,1
AP1B1,1
APOL6,1
APOL1,1
CSNK1E,1
APOBEC3C,1
ST13,1
WBP2NL,1
NDUFA6,1
LL22NC03-75H12.2,1
CTA-299D3.8,1
FAM19A5,1
ZBED1,1
GPR82,1
ZNF157,1
TIMM17B,1
PQBP1,1
GRIPAP1,1
IGBP1,1
MED12,1
NONO,1
NAP1L6,1
DACH2,1
FAM133A,1
TEX13A,1
ACSL4,1
PGRMC1,1
HS6ST2,1
FAM127A,1
DDX26B,1
RP5-1182A14.5,1
TM2D1,1
CD2,1
FCRL5,1
MSH2,1
AC027612.1,1
MMADHC,1
AC007557.1,1
RTP3,1
CCDC71,1
GMPPB,1
TRPC3,1
MIR3660,1
NME5,1
SIL1,1
HDAC9,1
IKBKB,1
AQP3,1
MIRLET7DHG,1
FRAT2,1
NKX2-3,1
CFAP68,1
TTC12,1
NANOG,1
KRT1,1
RP11-644F5.10,1
KLHL33,1
TMEM229B,1
FAM227B,1
SMAD3,1
RP11-166B2.1,1
ZNF646,1
ZNF267,1
C17orf100,1
SHISA6,1
COX10,1
C17orf66,1
CCL5,1
USP14,1
PMAIP1,1
OR7A5,1
MCM8,1
MIR3156-3,1
MMP11,1
IFT27,1
ATP1B4,1
TCEA3,1
ZDHHC18,1
RRAGC,1
ZRANB2,1
FPGT-TNNI3K,1
DNAJB4,1
GIPC2,1
ATP5F1,1
BOLA1,1
PPOX,1
CFHR3,1
TP53BP2,1
EXOC8,1
RHOB,1
MAP4K3,1
PPM1B,1
COMMD1,1
AC007386.2,1
GKN1,1
REG3A,1
IGKV2-30,1
PLGLA,1
HOXD3,1
CWC22,1
COQ10B,1
CRYGA,1
PTMA,1
CLEC3B,1
HYAL2,1
GPR128,1
ANKUB1,1
GOLIM4,1
GNB4,1
MCCC1,1
WDR19,1
OCIAD1,1
CLOCK,1
SULT1E1,1
MGST2,1
RBM46,1
CAPSL,1
FGF10,1
RASA1,1
PCDHB18,1
GABRA6,1
C6orf52,1
PAK1IP1,1
HLA-G,1
GTF2H4,1
RNA5SP206,1
HSP90AB1,1
ELOVL5,1
TMEM30A,1
MOXD1,1
TAGAP,1
CHST12,1
LRRC72,1
ZKSCAN5,1
ZSCAN25,1
MCM7,1
PPP1R35,1
EPHB4,1
CPA1,1
TRIM24,1
TMEM178B,1
FAM160B2,1
ELP3,1
SPIDR,1
SDR16C5,1
C8orf59,1
RIPK2,1
NDUFAF6,1
RP11-422N16.3,1
ADCY8,1
PTP4A3,1
PPAPDC2,1
SIT1,1
CCIN,1
GSN,1
NR5A1,1
ZNF79,1
GOLGA2,1
IDI1,1
KIN,1
SEPHS1,1
ZNF485,1
RHOBTB1,1
PLA2G12B,1
C10orf12,1
PAX2,1
PSD,1
KIAA1598,1
OR51V1,1
ZP1,1
MARK2,1
MRPL48,1
NDUFA9,1
ST8SIA1,1
ABCD2,1
ENDOU,1
C12orf68,1
KANSL2,1
LYZ,1
KCNMB4,1
NUAK1,1
SH2B3,1
RPL6,1
CCDC64,1
FZD10,1
CSNK1A1L,1
OR6J1,1
WDR89,1
MOK,1
EXOC3L4,1
AKT1,1
SPPL2A,1
RP11-219B17.1,1
DENND4A,1
CALML4,1
SHISA9,1
CNTNAP4,1
HSD17B2,1
ZC3H18,1
TM4SF5,1
TNFSF13,1
FAM211A,1
TOP3A,1
TVP23B,1
C17orf51,1
KRT25,1
TMUB2,1
GPATCH8,1
SP2,1
RNF126P1,1
ENPP7,1
FAM195B,1
GATA6,1
MBD3,1
TBXA2R,1
DKFZP761J1410,1
RAB3A,1
UBA2,1
RPS16,1
PSG4,1
IZUMO1,1
MIR498,1
PDYN,1
CRNKL1,1
ACSS2,1
DNAJC5,1
BCR,1
FAM3C2,1
MAGED2,1
SH2D1A,1
MASP2,1
GALE,1
NCMAP,1
RPA2,1
TNFAIP8L2,1
KCNN3,1
FCRL1,1
CD1B,1
OR6N1,1
OR6N2,1
CDC73,1
RGS7,1
SH3YL1,1
SDC1,1
ZNF513,1
TCEB2P3,1
FSHR,1
LRRTM1,1
SFTPB,1
IGKV5-2,1
LYG2,1
GCC2,1
HSPD1,1
EEF1B2,1
THRB,1
TOPAZ1,1
TMIE,1
PLXNB1,1
CISH,1
RP11-475O23.3,1
GAP43,1
PRR23B,1
DHX15,1
STIM2,1
MIR1269A,1
UGT2A3,1
HTN3,1
TIFA,1
ADAD1,1
FHDC1,1
C7,1
CTC-512J14.7,1
TMEM161B,1
GIN1,1
HBEGF,1
ABLIM3,1
ATP10B,1
ELOVL2,1
MAS1L,1
IP6K3,1
RRP36,1
SRF,1
OPN5,1
SYNCRIP,1
CDK19,1
HOXA6,1
NOD1,1
FAM183B,1
LIMK1,1
TMEM60,1
TFR2,1
LAMB4,1
DEFB4B,1
SH2D4A,1
ASH2L,1
TRIM55,1
KCNK9,1
PHF2,1
AL360004.1,1
C9orf172,1
TRAF6P1,1
VPS26A,1
ALDH18A1,1
NOLC1,1
SFXN2,1
NT5C2,1
CALHM2,1
NUCB2,1
AGBL2,1
OR5B12,1
CPSF7,1
HRASLS5,1
HTR3A,1
BLID,1
RAD52,1
ITFG2,1
CD163,1
EIF2S3L,1
ETV6,1
RPL13AP20,1
AEBP2,1
LST3,1
HOXC11,1
FAM19A2,1
ATP8A2,1
DHRS12,1
MBNL2,1
TMED10,1
NDN,1
SNORD116-10,1
SNORD116-13,1
PDIA3,1
ARPP19,1
CYP1A2,1
IL16,1
OR2C1,1
CTB-134H23.3,1
FAM57B,1
C16orf58,1
PMFBP1,1
WDR59,1
LDHD,1
PRDM7,1
C17orf74,1
CCL14,1
DHX8,1
FAM117A,1
GDPD1,1
CLUL1,1
CTAGE1,1
RNF165,1
CCDC102B,1
CTDP1,1
SLC39A3,1
ADAMTS10,1
MBD3L1,1
CIB3,1
AC011467.1,1
CD22,1
CABP5,1
ZNF175,1
RFPL4AL1,1
ZNF551,1
ZNF837,1
RBCK1,1
PAX1,1
NNAT,1
DENND6B,1
KAL1,1
UPRT,1
P2RY10,1
TCEAL5,1
THOC2,1
ACTRT1,1
TSGA10,1
MTO1,1
WI2-2373I1.2,1
RPA3,1
LONRF1,1
EXTL3,1
KLHL38,1
FAM221B,1
SEMA4D,1
LCN1,1
FGFR2,1
GDPD5,1
KCTD14,1
TYR,1
ENDOD1,1
JRKL,1
CCT2,1
TMEM116,1
LRCOL1,1
RPL19,1
OR7D4,1
ZNF616,1
FERMT1,1
PCP4,1
AL031590.1,1
CXorf21,1
TMEM47,1
TMEM257,1
ATP6AP1,1
SDF4,1
CPSF3L,1
GLTPD1,1
TAS1R3,1
MXRA8,1
ZBTB48,1
TMEM201,1
PIK3CD,1
MTHFR,1
TNFRSF8,1
CTRC,1
SLC25A34,1
IFFO2,1
VWA5B1,1
TCEB3,1
CNKSR1,1
SH3BGRL3,1
UBXN11,1
SLC9A1,1
MAP3K6,1
KHDRBS1,1
TMEM39B,1
TXLNA,1
IQCC,1
DCDC2B,1
DLGAP3,1
C1orf216,1
CSF3R,1
MANEAL,1
PABPC4,1
ZMPSTE24,1
PPIH,1
HYI,1
TMEM53,1
PRDX1,1
CCDC17,1
POMGNT1,1
STIL,1
CMPK1,1
RNF11,1
TCEANC2,1
PCSK9,1
DOCK7,1
PDE4B,1
GADD45A,1
BARHL2,1
SLC44A3,1
SNX7,1
FRRS1,1
SLC30A7,1
SLC25A24,1
SARS,1
EPS8L3,1
WDR77,1
ST7L,1
CSDE1,1
TRIM45,1
MTMR11,1
OTUD7B,1
SETDB1,1
FAM63A,1
CDC42SE1,1
SEMA6C,1
MRPL9,1
ADAR,1
THBS3,1
RAB25,1
C1orf85,1
RHBG,1
CD1E,1
RP11-550P17.5,1
TAGLN2,1
IGSF8,1
USF1,1
B4GALT3,1
TMCO1,1
UCK2,1
GPR161,1
DPT,1
FMO4,1
KLHL20,1
NPHS2,1
RGS16,1
IKBKE,1
EIF2D,1
PTPN14,1
GUK1,1
OR2B11,1
OR14C36,1
HPCAL1,1
RAD51AP2,1
SMC6,1
ABHD1,1
SLC30A3,1
FNDC4,1
HEATR5B,1
THUMPD2,1
SIX2,1
TMEM247,1
ATP6V1E2,1
CHAC2,1
SPTBN1,1
SANBR,1
USP34,1
PELI1,1
CEP68,1
FBXO48,1
SPR,1
RAB11FIP5,1
NAT8,1
MOB1A,1
TLX2,1
CD8A,1
TEX37,1
IGKC,1
IGKJ4,1
ITPRIPL1,1
TXNDC9,1
CCDC138,1
NPHP1,1
AMMECR1L,1
GPR39,1
MAP3K19,1
UBXN4,1
GALNT5,1
7-Mar,1
G6PC2,1
DYNC1I2,1
SLC25A12,1
HOXD13,1
HOXD12,1
NFE2L2,1
TTC30B,1
PPIL3,1
ICA1L,1
MRPL50P2,1
FN1,1
VIL1,1
SLC23A3,1
ZFAND2B,1
SLC4A3,1
MRPL44,1
ITM2C,1
PDE6D,1
UGT1A4,1
ESPNL,1
CRELD1,1
TATDN2,1
SEC13,1
CAND2,1
HDAC11,1
FBLN2,1
HACL1,1
OXSM,1
EPM2AIP1,1
XIRP1,1
RPSA,1
ZDHHC3,1
ALS2CL,1
PRSS42,1
NME6,1
LAMB2,1
AMT,1
DAG1,1
GNAI2,1
HYAL3,1
IQCF2,1
NISCH,1
ASB14,1
ABHD6,1
C3orf49,1
CHMP2B,1
C3orf38,1
ARL13B,1
ZBTB11,1
CEP97,1
CD200,1
UMPS,1
SLC41A3,1
UROC1,1
PRR23E,1
NPHP3,1
C3orf79,1
OTOL1,1
ZBBX,1
RP11-252O18.3,1
KNG1,1
HMX1,1
QDPR,1
LAP3,1
CCDC149,1
SLC30A9,1
LRRC66,1
GSX2,1
UGT2B4,1
DCK,1
ANXA3,1
SLC9B1,1
LRIT3,1
PDE5A,1
FAT4,1
MND1,1
C4orf27,1
FBXO8,1
ADAMTS16,1
FAM173B,1
6-Mar,1
FAM105B,1
WDR70,1
DHX29,1
DDX4,1
OCLN,1
BDP1,1
TNPO1,1
COL4A3BP,1
LHFPL2,1
CKMT2,1
TMEM167A,1
NBPF22P,1
FAM174A,1
COMMD10,1
